Time,CppFile,LogType,SourceType,SourceID,Team,Weapon,Damage,DestinationType,DestinationID,X,Y
15.962963,HealthComponent.c,L_death,EnemySimple,123,L_TeamEnemy,1649.67,6176.8,,,,
15.962963,HealthComponent.c,L_death,EnemySimple,133,L_TeamEnemy,1756.9,6223.13,,,,
15.980223,Engine.c,L_time,15.980223,15.980223,0.01726,1,,,,,
15.996804,Engine.c,L_time,15.996804,15.996804,0.016582,1,,,,,
16.013508,Engine.c,L_time,16.013508,16.013508,0.016704,1,,,,,
16.043404,Engine.c,L_time,16.043404,16.043404,0.029895,1,,,,,
16.043404,HealthComponent.c,L_death,EnemySimple,117,L_TeamEnemy,1972.65,6102.28,,,,
16.060072,Engine.c,L_time,16.060072,16.060072,0.016668,1,,,,,
16.060072,Engine.c,L_transform,PlayerType4,253,970.985168,6145.477539,-2.001542,,,,
16.076744,Engine.c,L_time,16.076744,16.076744,0.016671,1,,,,,
16.093414,Engine.c,L_time,16.093414,16.093414,0.016671,1,,,,,
16.110086,Engine.c,L_time,16.110086,16.110086,0.016671,1,,,,,
16.126755,Engine.c,L_time,16.126755,16.126755,0.016669,1,,,,,
16.126755,HealthComponent.c,L_death,EnemySimple,49,L_TeamEnemy,1840.76,5962.17,,,,
16.126755,HealthComponent.c,L_death,EnemySimple,187,L_TeamEnemy,2050.23,5802.42,,,,
16.14344,Engine.c,L_time,16.14344,16.14344,0.016685,1,,,,,
16.14344,Engine.c,L_transform,PlayerType4,253,893.556824,6097.780273,-1.866104,,,,
16.160414,Engine.c,L_time,16.160414,16.160414,0.016973,1,,,,,
16.177082,Engine.c,L_time,16.177082,16.177082,0.016669,1,,,,,
16.193829,Engine.c,L_time,16.193829,16.193829,0.016746,1,,,,,
16.222759,Engine.c,L_time,16.222759,16.222759,0.02893,1,,,,,
16.239429,Engine.c,L_time,16.239429,16.239429,0.01667,1,,,,,
16.239429,Engine.c,L_transform,PlayerType4,253,821.495056,6045.069336,-1.723853,,,,
16.256102,Engine.c,L_time,16.256102,16.256102,0.016672,1,,,,,
16.272774,Engine.c,L_time,16.272774,16.272774,0.016673,1,,,,,
16.28952,Engine.c,L_time,16.28952,16.28952,0.016746,1,,,,,
16.308357,Engine.c,L_time,16.308357,16.308357,0.018836,1,,,,,
16.325056,Engine.c,L_time,16.325056,16.325056,0.016698,1,,,,,
16.325056,Engine.c,L_transform,PlayerType4,253,755.62677,5987.183594,-1.586199,,,,
16.3417,Engine.c,L_time,16.3417,16.3417,0.016643,1,,,,,
16.358389,Engine.c,L_time,16.358389,16.358389,0.016689,1,,,,,
16.375732,Engine.c,L_time,16.375732,16.375732,0.017343,1,,,,,
16.392387,Engine.c,L_time,16.392387,16.392387,0.016655,1,,,,,
16.409132,Engine.c,L_time,16.409132,16.409132,0.016745,1,,,,,
16.409132,Engine.c,L_transform,PlayerType4,253,696.81134,5924.471191,-1.418509,,,,
16.437624,Engine.c,L_time,16.437624,16.437624,0.028493,1,,,,,
16.454958,Engine.c,L_time,16.454958,16.454958,0.017335,1,,,,,
16.471672,Engine.c,L_time,16.471672,16.471672,0.016714,1,,,,,
16.488373,Engine.c,L_time,16.488373,16.488373,0.016701,1,,,,,
16.517969,Engine.c,L_time,16.517969,16.517969,0.029596,1,,,,,
16.517969,Engine.c,L_transform,PlayerType4,253,646.12439,5857.763184,-1.230236,,,,
16.547758,Engine.c,L_time,16.547758,16.547758,0.029789,1,,,,,
16.575893,Engine.c,L_time,16.575893,16.575893,0.028136,1,,,,,
16.592566,Engine.c,L_time,16.592566,16.592566,0.016672,1,,,,,
16.609297,Engine.c,L_time,16.609297,16.609297,0.016732,1,,,,,
16.637775,Engine.c,L_time,16.637775,16.637775,0.028478,1,,,,,
16.637775,Engine.c,L_transform,PlayerType4,253,604.91272,5787.239746,-1.075183,,,,
16.654446,Engine.c,L_time,16.654446,16.654446,0.01667,1,,,,,
16.671122,Engine.c,L_time,16.671122,16.671122,0.016677,1,,,,,
16.687796,Engine.c,L_time,16.687796,16.687796,0.016674,1,,,,,
16.704472,Engine.c,L_time,16.704472,16.704472,0.016676,1,,,,,
16.721161,Engine.c,L_time,16.721161,16.721161,0.016689,1,,,,,
16.721161,Engine.c,L_transform,PlayerType4,253,574.174255,5713.315918,-0.965268,,,,
16.738552,Engine.c,L_time,16.738552,16.738552,0.017392,1,,,,,
16.768402,Engine.c,L_time,16.768402,16.768402,0.02985,1,,,,,
16.788383,Engine.c,L_time,16.788383,16.788383,0.019981,1,,,,,
16.805082,Engine.c,L_time,16.805082,16.805082,0.016698,1,,,,,
16.821724,Engine.c,L_time,16.821724,16.821724,0.016641,1,,,,,
16.821724,Engine.c,L_transform,PlayerType4,253,554.152527,5636.78125,-0.885606,,,,
16.838518,Engine.c,L_time,16.838518,16.838518,0.016793,1,,,,,
16.867792,Engine.c,L_time,16.867792,16.867792,0.029275,1,,,,,
16.896992,Engine.c,L_time,16.896992,16.896992,0.029199,1,,,,,
16.91366,Engine.c,L_time,16.91366,16.91366,0.016669,1,,,,,
16.930332,Engine.c,L_time,16.930332,16.930332,0.016672,1,,,,,
16.930332,Engine.c,L_transform,PlayerType4,253,544.531494,5558.583008,-0.798268,,,,
16.947002,Engine.c,L_time,16.947002,16.947002,0.016669,1,,,,,
16.963724,Engine.c,L_time,16.963724,16.963724,0.016722,1,,,,,
16.982925,Engine.c,L_time,16.982925,16.982925,0.019201,1,,,,,
17.000656,Engine.c,L_time,17.000656,17.000656,0.017731,1,,,,,
17.017164,Engine.c,L_time,17.017164,17.017164,0.016507,1,,,,,
17.017164,Engine.c,L_transform,PlayerType4,253,545.012695,5479.63623,-0.710987,,,,
17.033899,Engine.c,L_time,17.033899,17.033899,0.016735,1,,,,,
17.061916,Engine.c,L_time,17.061916,17.061916,0.028017,1,,,,,
17.078646,Engine.c,L_time,17.078646,17.078646,0.01673,1,,,,,
17.107807,Engine.c,L_time,17.107807,17.107807,0.02916,1,,,,,
17.124477,Engine.c,L_time,17.124477,17.124477,0.01667,1,,,,,
17.124477,Engine.c,L_transform,PlayerType4,253,554.843018,5401.201172,-0.618362,,,,
17.14115,Engine.c,L_time,17.14115,17.14115,0.016672,1,,,,,
17.14115,HealthComponent.c,L_death,EnemySimple,221,L_TeamEnemy,1050.07,6130.18,,,,
17.15782,Engine.c,L_time,17.15782,17.15782,0.01667,1,,,,,
17.174505,Engine.c,L_time,17.174505,17.174505,0.016685,1,,,,,
17.174505,HealthComponent.c,L_death,EnemySimple,97,L_TeamEnemy,1042.51,5759.8,,,,
17.191166,Engine.c,L_time,17.191166,17.191166,0.01666,1,,,,,
17.207834,Engine.c,L_time,17.207834,17.207834,0.016668,1,,,,,
17.207834,Engine.c,L_transform,PlayerType4,253,571.924438,5325.46875,-0.439153,,,,
17.224512,Engine.c,L_time,17.224512,17.224512,0.016678,1,,,,,
17.24118,Engine.c,L_time,17.24118,17.24118,0.016669,1,,,,,
17.257851,Engine.c,L_time,17.257851,17.257851,0.016671,1,,,,,
17.257851,HealthComponent.c,L_death,EnemySimple,113,L_TeamEnemy,1167.55,5919.54,,,,
17.274519,Engine.c,L_time,17.274519,17.274519,0.016668,1,,,,,
17.291191,Engine.c,L_time,17.291191,17.291191,0.016671,1,,,,,
17.291191,Engine.c,L_transform,PlayerType4,253,595.719177,5254.041016,-0.231173,,,,
17.307861,Engine.c,L_time,17.307861,17.307861,0.016671,1,,,,,
17.324532,Engine.c,L_time,17.324532,17.324532,0.01667,1,,,,,
17.341204,Engine.c,L_time,17.341204,17.341204,0.016673,1,,,,,
17.357872,Engine.c,L_time,17.357872,17.357872,0.016669,1,,,,,
17.357872,HealthComponent.c,L_death,EnemySimple,191,L_TeamEnemy,1525.9,5967.87,,,,
17.374542,Engine.c,L_time,17.374542,17.374542,0.016671,1,,,,,
17.374542,Engine.c,L_transform,PlayerType4,253,627.164978,5188.008789,-0.064418,,,,
17.39122,Engine.c,L_time,17.39122,17.39122,0.016677,1,,,,,
17.407932,Engine.c,L_time,17.407932,17.407932,0.016712,1,,,,,
17.433769,Engine.c,L_time,17.433769,17.433769,0.025836,1,,,,,
17.450443,Engine.c,L_time,17.450443,17.450443,0.016674,1,,,,,
17.467121,Engine.c,L_time,17.467121,17.467121,0.016677,1,,,,,
17.467121,Engine.c,L_transform,PlayerType4,253,666.528564,5128.433105,0.05431,,,,
17.483789,Engine.c,L_time,17.483789,17.483789,0.016668,1,,,,,
17.500462,Engine.c,L_time,17.500462,17.500462,0.016673,1,,,,,
17.51713,Engine.c,L_time,17.51713,17.51713,0.016669,1,,,,,
17.533802,Engine.c,L_time,17.533802,17.533802,0.016672,1,,,,,
17.550476,Engine.c,L_time,17.550476,17.550476,0.016673,1,,,,,
17.550476,Engine.c,L_transform,PlayerType4,253,713.400696,5075.977539,0.134984,,,,
17.567142,Engine.c,L_time,17.567142,17.567142,0.016666,1,,,,,
17.583822,Engine.c,L_time,17.583822,17.583822,0.01668,1,,,,,
17.601606,Engine.c,L_time,17.601606,17.601606,0.017785,1,,,,,
17.618275,Engine.c,L_time,17.618275,17.618275,0.016669,1,,,,,
17.63496,Engine.c,L_time,17.63496,17.63496,0.016685,1,,,,,
17.63496,Engine.c,L_transform,PlayerType4,253,767.073608,5030.845703,0.187562,,,,
17.651588,Engine.c,L_time,17.651588,17.651588,0.016628,1,,,,,
17.668259,Engine.c,L_time,17.668259,17.668259,0.016669,1,,,,,
17.684975,Engine.c,L_time,17.684975,17.684975,0.016717,1,,,,,
17.711449,Engine.c,L_time,17.711449,17.711449,0.026475,1,,,,,
17.728174,Engine.c,L_time,17.728174,17.728174,0.016726,1,,,,,
17.728174,Engine.c,L_transform,PlayerType4,253,826.771301,4992.877441,0.219791,,,,
17.756353,Engine.c,L_time,17.756353,17.756353,0.028179,1,,,,,
17.773022,Engine.c,L_time,17.773022,17.773022,0.016668,1,,,,,
17.790844,Engine.c,L_time,17.790844,17.790844,0.017822,1,,,,,
17.808491,Engine.c,L_time,17.808491,17.808491,0.017647,1,,,,,
17.825167,Engine.c,L_time,17.825167,17.825167,0.016676,1,,,,,
17.825167,Engine.c,L_transform,PlayerType4,253,891.779236,4961.683105,0.239892,,,,
17.841833,Engine.c,L_time,17.841833,17.841833,0.016665,1,,,,,
17.858503,Engine.c,L_time,17.858503,17.858503,0.01667,1,,,,,
17.875174,Engine.c,L_time,17.875174,17.875174,0.016671,1,,,,,
17.891844,Engine.c,L_time,17.891844,17.891844,0.01667,1,,,,,
17.908514,Engine.c,L_time,17.908514,17.908514,0.016671,1,,,,,
17.908514,Engine.c,L_transform,PlayerType4,253,961.66333,4936.840332,0.275624,,,,
17.925184,Engine.c,L_time,17.925184,17.925184,0.01667,1,,,,,
17.941856,Engine.c,L_time,17.941856,17.941856,0.016673,1,,,,,
17.958525,Engine.c,L_time,17.958525,17.958525,0.016669,1,,,,,
17.975204,Engine.c,L_time,17.975204,17.975204,0.016679,1,,,,,
17.991886,Engine.c,L_time,17.991886,17.991886,0.016683,1,,,,,
17.991886,Engine.c,L_transform,PlayerType4,253,1036.356201,4918.272949,0.342134,,,,
18.008554,Engine.c,L_time,18.008554,18.008554,0.016668,1,,,,,
18.025244,Engine.c,L_time,18.025244,18.025244,0.016688,1,,,,,
18.041897,Engine.c,L_time,18.041897,18.041897,0.016654,1,,,,,
18.058567,Engine.c,L_time,18.058567,18.058567,0.016671,1,,,,,
18.075235,Engine.c,L_time,18.075235,18.075235,0.016669,1,,,,,
18.075235,Engine.c,L_transform,PlayerType4,253,1115.417358,4906.191895,0.401907,,,,
18.091906,Engine.c,L_time,18.091906,18.091906,0.016671,1,,,,,
18.108603,Engine.c,L_time,18.108603,18.108603,0.016696,1,,,,,
18.125261,Engine.c,L_time,18.125261,18.125261,0.016659,1,,,,,
18.141932,Engine.c,L_time,18.141932,18.141932,0.01667,1,,,,,
18.158602,Engine.c,L_time,18.158602,18.158602,0.01667,1,,,,,
18.158602,Engine.c,L_transform,PlayerType4,253,1197.899902,4900.506836,0.425508,,,,
18.175274,Engine.c,L_time,18.175274,18.175274,0.016672,1,,,,,
18.191954,Engine.c,L_time,18.191954,18.191954,0.01668,1,,,,,
18.209658,Engine.c,L_time,18.209658,18.209658,0.017703,1,,,,,
18.22632,Engine.c,L_time,18.22632,18.22632,0.016662,1,,,,,
18.242989,Engine.c,L_time,18.242989,18.242989,0.016669,1,,,,,
18.242989,Engine.c,L_transform,PlayerType4,253,1282.957642,4900.657227,0.421796,,,,
18.242989,HealthComponent.c,L_death,EnemySimple,251,L_TeamEnemy,575.633,5449.98,,,,
18.259712,Engine.c,L_time,18.259712,18.259712,0.016723,1,,,,,
18.285301,Engine.c,L_time,18.285301,18.285301,0.025588,1,,,,,
18.301975,Engine.c,L_time,18.301975,18.301975,0.016674,1,,,,,
18.318647,Engine.c,L_time,18.318647,18.318647,0.016672,1,,,,,
18.335421,Engine.c,L_time,18.335421,18.335421,0.016774,1,,,,,
18.335421,Engine.c,L_transform,PlayerType4,253,1370.492188,4906.089355,0.451742,,,,
18.335421,HealthComponent.c,L_death,EnemySimple,189,L_TeamEnemy,889.823,5310.38,,,,
18.360756,Engine.c,L_time,18.360756,18.360756,0.025335,1,,,,,
18.360756,ShotLogData.c,L_damage,EnemySimple,111,L_TeamEnemy,16,1,PlayerType4,253,1377.418579,4925.794434
18.377424,Engine.c,L_time,18.377424,18.377424,0.016668,1,,,,,
18.377424,HealthComponent.c,L_death,EnemySimple,151,L_TeamEnemy,1049.26,5336.44,,,,
18.394096,Engine.c,L_time,18.394096,18.394096,0.016671,1,,,,,
18.410772,Engine.c,L_time,18.410772,18.410772,0.016676,1,,,,,
18.427452,Engine.c,L_time,18.427452,18.427452,0.016679,1,,,,,
18.427452,Engine.c,L_transform,PlayerType4,253,1459.548096,4894.258301,0.468059,,,,
18.427452,HealthComponent.c,L_death,EnemySimple,225,L_TeamEnemy,832.573,5578.48,,,,
18.444164,Engine.c,L_time,18.444164,18.444164,0.016711,1,,,,,
18.469183,Engine.c,L_time,18.469183,18.469183,0.02502,1,,,,,
18.485897,Engine.c,L_time,18.485897,18.485897,0.016714,1,,,,,
18.502541,Engine.c,L_time,18.502541,18.502541,0.016643,1,,,,,
18.519234,Engine.c,L_time,18.519234,18.519234,0.016693,1,,,,,
18.519234,Engine.c,L_transform,PlayerType4,253,1549.265381,4886.670898,0.652116,,,,
18.5359,Engine.c,L_time,18.5359,18.5359,0.016666,1,,,,,
18.552572,Engine.c,L_time,18.552572,18.552572,0.016671,1,,,,,
18.569262,Engine.c,L_time,18.569262,18.569262,0.01669,1,,,,,
18.58592,Engine.c,L_time,18.58592,18.58592,0.016658,1,,,,,
18.58592,HealthComponent.c,L_death,EnemySimple,85,L_TeamEnemy,1040.68,5684.46,,,,
18.602592,Engine.c,L_time,18.602592,18.602592,0.016673,1,,,,,
18.602592,Engine.c,L_transform,PlayerType4,253,1639.363892,4887.61377,0.75541,,,,
18.61935,Engine.c,L_time,18.61935,18.61935,0.016758,1,,,,,
18.636692,Engine.c,L_time,18.636692,18.636692,0.017342,1,,,,,
18.65336,Engine.c,L_time,18.65336,18.65336,0.016668,1,,,,,
18.670034,Engine.c,L_time,18.670034,18.670034,0.016674,1,,,,,
18.686707,Engine.c,L_time,18.686707,18.686707,0.016672,1,,,,,
18.686707,Engine.c,L_transform,PlayerType4,253,1729.188843,4897.416504,0.82328,,,,
18.703384,Engine.c,L_time,18.703384,18.703384,0.016677,1,,,,,
18.720062,Engine.c,L_time,18.720062,18.720062,0.016679,1,,,,,
18.736723,Engine.c,L_time,18.736723,18.736723,0.016661,1,,,,,
18.753407,Engine.c,L_time,18.753407,18.753407,0.016684,1,,,,,
18.77017,Engine.c,L_time,18.77017,18.77017,0.016764,1,,,,,
18.77017,Engine.c,L_transform,PlayerType4,253,1817.200928,4914.799805,0.950914,,,,
18.786785,Engine.c,L_time,18.786785,18.786785,0.016614,1,,,,,
18.803457,Engine.c,L_time,18.803457,18.803457,0.016672,1,,,,,
18.820156,Engine.c,L_time,18.820156,18.820156,0.016699,1,,,,,
18.836882,Engine.c,L_time,18.836882,18.836882,0.016726,1,,,,,
18.853491,Engine.c,L_time,18.853491,18.853491,0.016609,1,,,,,
18.853491,Engine.c,L_transform,PlayerType4,253,1900.766479,4937.621094,1.176326,,,,
18.870171,Engine.c,L_time,18.870171,18.870171,0.016679,1,,,,,
18.886837,Engine.c,L_time,18.886837,18.886837,0.016667,1,,,,,
18.903576,Engine.c,L_time,18.903576,18.903576,0.01674,1,,,,,
18.920353,Engine.c,L_time,18.920353,18.920353,0.016777,1,,,,,
18.945715,Engine.c,L_time,18.945715,18.945715,0.025363,1,,,,,
18.945715,Engine.c,L_transform,PlayerType4,253,1978.56665,4966.13623,1.424611,,,,
18.962387,Engine.c,L_time,18.962387,18.962387,0.016671,1,,,,,
18.979053,Engine.c,L_time,18.979053,18.979053,0.016667,1,,,,,
18.995779,Engine.c,L_time,18.995779,18.995779,0.016725,1,,,,,
19.012405,Engine.c,L_time,19.012405,19.012405,0.016626,1,,,,,
19.029076,Engine.c,L_time,19.029076,19.029076,0.01667,1,,,,,
19.029076,Engine.c,L_transform,PlayerType4,253,2049.241943,5001.148926,1.644818,,,,
19.045757,Engine.c,L_time,19.045757,19.045757,0.016682,1,,,,,
19.062431,Engine.c,L_time,19.062431,19.062431,0.016674,1,,,,,
19.0791,Engine.c,L_time,19.0791,19.0791,0.016669,1,,,,,
19.095831,Engine.c,L_time,19.095831,19.095831,0.016731,1,,,,,
19.122725,Engine.c,L_time,19.122725,19.122725,0.026895,1,,,,,
19.122725,Engine.c,L_transform,PlayerType4,253,2111.366211,5043.529297,1.803788,,,,
19.139393,Engine.c,L_time,19.139393,19.139393,0.016669,1,,,,,
19.156118,Engine.c,L_time,19.156118,19.156118,0.016725,1,,,,,
19.180571,Engine.c,L_time,19.180571,19.180571,0.024453,1,,,,,
19.197237,Engine.c,L_time,19.197237,19.197237,0.016667,1,,,,,
19.213909,Engine.c,L_time,19.213909,19.213909,0.016672,1,,,,,
19.213909,Engine.c,L_transform,PlayerType4,253,2163.931885,5093.12207,1.918352,,,,
19.230577,Engine.c,L_time,19.230577,19.230577,0.016669,1,,,,,
19.247248,Engine.c,L_time,19.247248,19.247248,0.016671,1,,,,,
19.263927,Engine.c,L_time,19.263927,19.263927,0.016679,1,,,,,
19.280643,Engine.c,L_time,19.280643,19.280643,0.016717,1,,,,,
19.305521,Engine.c,L_time,19.305521,19.305521,0.024877,1,,,,,
19.305521,Engine.c,L_transform,PlayerType4,253,2206.591797,5148.787109,2.025885,,,,
19.322191,Engine.c,L_time,19.322191,19.322191,0.01667,1,,,,,
19.338865,Engine.c,L_time,19.338865,19.338865,0.016673,1,,,,,
19.355591,Engine.c,L_time,19.355591,19.355591,0.016726,1,,,,,
19.380289,Engine.c,L_time,19.380289,19.380289,0.024698,1,,,,,
19.396957,Engine.c,L_time,19.396957,19.396957,0.016668,1,,,,,
19.396957,Engine.c,L_transform,PlayerType4,253,2239.156738,5209.474609,2.130602,,,,
19.413628,Engine.c,L_time,19.413628,19.413628,0.01667,1,,,,,
19.430304,Engine.c,L_time,19.430304,19.430304,0.016676,1,,,,,
19.446976,Engine.c,L_time,19.446976,19.446976,0.016671,1,,,,,
19.463644,Engine.c,L_time,19.463644,19.463644,0.016667,1,,,,,
19.480314,Engine.c,L_time,19.480314,19.480314,0.01667,1,,,,,
19.480314,Engine.c,L_transform,PlayerType4,253,2261.930908,5273.478516,2.274361,,,,
19.496984,Engine.c,L_time,19.496984,19.496984,0.01667,1,,,,,
19.513659,Engine.c,L_time,19.513659,19.513659,0.016673,1,,,,,
19.530333,Engine.c,L_time,19.530333,19.530333,0.016673,1,,,,,
19.547001,Engine.c,L_time,19.547001,19.547001,0.016668,1,,,,,
19.563673,Engine.c,L_time,19.563673,19.563673,0.016672,1,,,,,
19.563673,Engine.c,L_transform,PlayerType4,253,2276.526611,5337.199707,2.515159,,,,
19.580397,Engine.c,L_time,19.580397,19.580397,0.016724,1,,,,,
19.604342,Engine.c,L_time,19.604342,19.604342,0.023945,1,,,,,
19.604342,HealthComponent.c,L_death,EnemySimple,37,L_TeamEnemy,1652.62,5102.56,,,,
19.621017,Engine.c,L_time,19.621017,19.621017,0.016675,1,,,,,
19.621017,HealthComponent.c,L_death,EnemySimple,183,L_TeamEnemy,1703.33,4989.88,,,,
19.637768,Engine.c,L_time,19.637768,19.637768,0.016749,1,,,,,
19.6544,Engine.c,L_time,19.6544,19.6544,0.016632,1,,,,,
19.6544,Engine.c,L_transform,PlayerType4,253,2282.648438,5398.845215,2.756482,,,,
19.671059,Engine.c,L_time,19.671059,19.671059,0.016658,1,,,,,
19.687723,Engine.c,L_time,19.687723,19.687723,0.016664,1,,,,,
19.687723,HealthComponent.c,L_death,EnemySimple,173,L_TeamEnemy,1582.97,4769.84,,,,
19.704393,Engine.c,L_time,19.704393,19.704393,0.01667,1,,,,,
19.721066,Engine.c,L_time,19.721066,19.721066,0.016673,1,,,,,
19.737818,Engine.c,L_time,19.737818,19.737818,0.016752,1,,,,,
19.737818,Engine.c,L_transform,PlayerType4,253,2278.173584,5457.80127,2.865412,,,,
19.754414,Engine.c,L_time,19.754414,19.754414,0.016596,1,,,,,
19.754414,HealthComponent.c,L_death,EnemySimple,215,L_TeamEnemy,1485.56,4865.91,,,,
19.771086,Engine.c,L_time,19.771086,19.771086,0.016672,1,,,,,
19.787758,Engine.c,L_time,19.787758,19.787758,0.016672,1,,,,,
19.804428,Engine.c,L_time,19.804428,19.804428,0.01667,1,,,,,
19.821127,Engine.c,L_time,19.821127,19.821127,0.016699,1,,,,,
19.821127,Engine.c,L_transform,PlayerType4,253,2262.073242,5513.930176,2.814034,,,,
19.837776,Engine.c,L_time,19.837776,19.837776,0.016649,1,,,,,
19.854502,Engine.c,L_time,19.854502,19.854502,0.016726,1,,,,,
19.879642,Engine.c,L_time,19.879642,19.879642,0.025141,1,,,,,
19.896313,Engine.c,L_time,19.896313,19.896313,0.01667,1,,,,,
19.912983,Engine.c,L_time,19.912983,19.912983,0.01667,1,,,,,
19.912983,Engine.c,L_transform,PlayerType4,253,2235.595215,5568.116699,2.717627,,,,
19.929674,Engine.c,L_time,19.929674,19.929674,0.016692,1,,,,,
19.946344,Engine.c,L_time,19.946344,19.946344,0.016669,1,,,,,
19.963017,Engine.c,L_time,19.963017,19.963017,0.016673,1,,,,,
19.979689,Engine.c,L_time,19.979689,19.979689,0.016672,1,,,,,
19.996355,Engine.c,L_time,19.996355,19.996355,0.016666,1,,,,,
19.996355,Engine.c,L_transform,PlayerType4,253,2200.047119,5621.790527,2.632849,,,,
20.013027,Engine.c,L_time,20.013027,20.013027,0.016673,1,,,,,
20.029697,Engine.c,L_time,20.029697,20.029697,0.01667,1,,,,,
20.046368,Engine.c,L_time,20.046368,20.046368,0.016671,1,,,,,
20.06304,Engine.c,L_time,20.06304,20.06304,0.016672,1,,,,,
20.079727,Engine.c,L_time,20.079727,20.079727,0.016687,1,,,,,
20.079727,Engine.c,L_transform,PlayerType4,253,2156.744873,5676.070801,2.581633,,,,
20.096378,Engine.c,L_time,20.096378,20.096378,0.016652,1,,,,,
20.11305,Engine.c,L_time,20.11305,20.11305,0.016673,1,,,,,
20.129723,Engine.c,L_time,20.129723,20.129723,0.016673,1,,,,,
20.146389,Engine.c,L_time,20.146389,20.146389,0.016667,1,,,,,
20.163059,Engine.c,L_time,20.163059,20.163059,0.016671,1,,,,,
20.163059,Engine.c,L_transform,PlayerType4,253,2108.143311,5730.555664,2.674902,,,,
20.179731,Engine.c,L_time,20.179731,20.179731,0.016671,1,,,,,
20.196402,Engine.c,L_time,20.196402,20.196402,0.016671,1,,,,,
20.213074,Engine.c,L_time,20.213074,20.213074,0.016672,1,,,,,
20.229748,Engine.c,L_time,20.229748,20.229748,0.016674,1,,,,,
20.246414,Engine.c,L_time,20.246414,20.246414,0.016667,1,,,,,
20.246414,Engine.c,L_transform,PlayerType4,253,2057.385498,5782.726074,2.938097,,,,
20.263086,Engine.c,L_time,20.263086,20.263086,0.016671,1,,,,,
20.279762,Engine.c,L_time,20.279762,20.279762,0.016677,1,,,,,
20.296425,Engine.c,L_time,20.296425,20.296425,0.016663,1,,,,,
20.313099,Engine.c,L_time,20.313099,20.313099,0.016674,1,,,,,
20.329771,Engine.c,L_time,20.329771,20.329771,0.016672,1,,,,,
20.329771,Engine.c,L_transform,PlayerType4,253,2003.004883,5830.989258,-3.094927,,,,
20.346439,Engine.c,L_time,20.346439,20.346439,0.016669,1,,,,,
20.36311,Engine.c,L_time,20.36311,20.36311,0.01667,1,,,,,
20.37978,Engine.c,L_time,20.37978,20.37978,0.01667,1,,,,,
20.396492,Engine.c,L_time,20.396492,20.396492,0.016713,1,,,,,
20.419228,Engine.c,L_time,20.419228,20.419228,0.022736,1,,,,,
20.419228,Engine.c,L_transform,PlayerType4,253,1943.261719,5873.445313,-2.911544,,,,
20.435923,Engine.c,L_time,20.435923,20.435923,0.016695,1,,,,,
20.452595,Engine.c,L_time,20.452595,20.452595,0.016672,1,,,,,
20.469259,Engine.c,L_time,20.469259,20.469259,0.016664,1,,,,,
20.486279,Engine.c,L_time,20.486279,20.486279,0.01702,1,,,,,
20.50259,Engine.c,L_time,20.50259,20.50259,0.016313,1,,,,,
20.50259,Engine.c,L_transform,PlayerType4,253,1877.903809,5908.450195,-2.786326,,,,
20.519264,Engine.c,L_time,20.519264,20.519264,0.016674,1,,,,,
20.535992,Engine.c,L_time,20.535992,20.535992,0.016728,1,,,,,
20.560238,Engine.c,L_time,20.560238,20.560238,0.024245,1,,,,,
20.576925,Engine.c,L_time,20.576925,20.576925,0.016687,1,,,,,
20.593578,Engine.c,L_time,20.593578,20.593578,0.016654,1,,,,,
20.593578,Engine.c,L_transform,PlayerType4,253,1826.5271,5920.70459,-2.465354,,,,
20.61025,Engine.c,L_time,20.61025,20.61025,0.016671,1,,,,,
20.626919,Engine.c,L_time,20.626919,20.626919,0.016668,1,,,,,
20.626919,HealthComponent.c,L_death,EnemySimple,159,L_TeamEnemy,2035.05,5530.58,,,,
20.643591,Engine.c,L_time,20.643591,20.643591,0.016672,1,,,,,
20.660261,Engine.c,L_time,20.660261,20.660261,0.016671,1,,,,,
20.676962,Engine.c,L_time,20.676962,20.676962,0.016701,1,,,,,
20.676962,Engine.c,L_transform,PlayerType4,253,1779.176147,5920.107422,-2.581643,,,,
20.676962,HealthComponent.c,L_death,EnemySimple,157,L_TeamEnemy,2066.9,5446.15,,,,
20.693607,Engine.c,L_time,20.693607,20.693607,0.016646,1,,,,,
20.710278,Engine.c,L_time,20.710278,20.710278,0.01667,1,,,,,
20.726946,Engine.c,L_time,20.726946,20.726946,0.016669,1,,,,,
20.743618,Engine.c,L_time,20.743618,20.743618,0.016672,1,,,,,
20.743618,HealthComponent.c,L_death,EnemySimple,71,L_TeamEnemy,2179.45,5233.65,,,,
20.76029,Engine.c,L_time,20.76029,20.76029,0.016672,1,,,,,
20.76029,Engine.c,L_transform,PlayerType4,253,1725.546875,5912.417969,-2.593032,,,,
20.776958,Engine.c,L_time,20.776958,20.776958,0.016668,1,,,,,
20.776958,HealthComponent.c,L_death,EnemySimple,17,L_TeamEnemy,2051.97,5235.92,,,,
20.793631,Engine.c,L_time,20.793631,20.793631,0.016672,1,,,,,
20.810303,Engine.c,L_time,20.810303,20.810303,0.016671,1,,,,,
20.826973,Engine.c,L_time,20.826973,20.826973,0.016671,1,,,,,
20.843643,Engine.c,L_time,20.843643,20.843643,0.016671,1,,,,,
20.843643,Engine.c,L_transform,PlayerType4,253,1665.939697,5903.460449,-2.43115,,,,
20.860315,Engine.c,L_time,20.860315,20.860315,0.016673,1,,,,,
