Time,CppFile,Type,System,Duration,Header6,Header7,Header8,Header9,Header10,Header11,Header12
20.359072,Engine.c,L_time,201.274429,20.359072,0.137105,1,,,,,
20.359072,Engine.c,L_system_time,AI,0.078485,,,,,,,
20.359072,Engine.c,L_system_time,Input,0.000162,,,,,,,
20.359072,Engine.c,L_system_time,Sound,0.000004,,,,,,,
20.359072,Engine.c,L_system_time,Physics,0.014592,,,,,,,
20.359072,Engine.c,L_system_time,Entities,0.038245,,,,,,,
20.359072,Engine.c,L_system_time,AE_Graphics,0.000678,,,,,,,
20.496099,Engine.c,L_time,201.411453,20.496099,0.137027,1,,,,,
20.496099,Engine.c,L_transform,PlayerType1,44857,-7592.003418,3984.618408,-0.858497,,,,
20.496099,Engine.c,L_system_time,AI,0.078472,,,,,,,
20.496099,Engine.c,L_system_time,Input,0.000171,,,,,,,
20.496099,Engine.c,L_system_time,Sound,0.000004,,,,,,,
20.496099,Engine.c,L_system_time,Physics,0.0147,,,,,,,
20.496099,Engine.c,L_system_time,Entities,0.038589,,,,,,,
20.496099,Engine.c,L_system_time,AE_Graphics,0.000728,,,,,,,
20.633656,Engine.c,L_time,201.549011,20.633656,0.137557,1,,,,,
20.633656,Engine.c,L_system_time,AI,0.078414,,,,,,,
20.633656,Engine.c,L_system_time,Input,0.000171,,,,,,,
20.633656,Engine.c,L_system_time,Sound,0.000004,,,,,,,
20.633656,Engine.c,L_system_time,Physics,0.014668,,,,,,,
20.633656,Engine.c,L_system_time,Entities,0.043887,,,,,,,
20.633656,Engine.c,L_system_time,AE_Graphics,0.000676,,,,,,,
20.776262,Engine.c,L_time,201.69162,20.776262,0.142607,1,,,,,
20.776262,Engine.c,L_system_time,AI,0.078709,,,,,,,
20.776262,Engine.c,L_system_time,Input,0.000184,,,,,,,
20.776262,Engine.c,L_system_time,Sound,0.000005,,,,,,,
20.776262,Engine.c,L_system_time,Physics,0.014901,,,,,,,
20.776262,Engine.c,L_system_time,Entities,0.038825,,,,,,,
20.776262,Engine.c,L_system_time,AE_Graphics,0.000663,,,,,,,
20.914738,Engine.c,L_time,201.830093,20.914738,0.138475,1,,,,,
20.914738,Engine.c,L_system_time,AI,0.078381,,,,,,,
20.914738,Engine.c,L_system_time,Input,0.000171,,,,,,,
20.914738,Engine.c,L_system_time,Sound,0.000004,,,,,,,
20.914738,Engine.c,L_system_time,Physics,0.014696,,,,,,,
20.914738,Engine.c,L_system_time,Entities,0.038876,,,,,,,
20.914738,Engine.c,L_system_time,AE_Graphics,0.000913,,,,,,,
21.052721,Engine.c,L_time,201.968079,21.052721,0.137983,1,,,,,
21.052721,Engine.c,L_system_time,AI,0.078554,,,,,,,
21.052721,Engine.c,L_system_time,Input,0.000165,,,,,,,
21.052721,Engine.c,L_system_time,Sound,0.000057,,,,,,,
21.052721,Engine.c,L_system_time,Physics,0.014753,,,,,,,
21.052721,Engine.c,L_system_time,Entities,0.03872,,,,,,,
21.052721,Engine.c,L_system_time,AE_Graphics,0.000649,,,,,,,
21.190487,Engine.c,L_time,202.10585,21.190487,0.137766,1,,,,,
21.190487,Engine.c,L_transform,PlayerType1,44857,-7540.183594,3922.11792,-0.833931,,,,
21.190487,Engine.c,L_system_time,AI,0.078594,,,,,,,
21.190487,Engine.c,L_system_time,Input,0.000166,,,,,,,
21.190487,Engine.c,L_system_time,Sound,0.000006,,,,,,,
21.190487,Engine.c,L_system_time,Physics,0.014802,,,,,,,
21.190487,Engine.c,L_system_time,Entities,0.038884,,,,,,,
21.190487,Engine.c,L_system_time,AE_Graphics,0.00065,,,,,,,
21.328461,Engine.c,L_time,202.24382,21.328461,0.137974,1,,,,,
21.328461,Engine.c,L_system_time,AI,0.078416,,,,,,,
21.328461,Engine.c,L_system_time,Input,0.000163,,,,,,,
21.328461,Engine.c,L_system_time,Sound,0.000004,,,,,,,
21.328461,Engine.c,L_system_time,Physics,0.014702,,,,,,,
21.328461,Engine.c,L_system_time,Entities,0.038983,,,,,,,
21.328461,Engine.c,L_system_time,AE_Graphics,0.000646,,,,,,,
21.466183,Engine.c,L_time,202.381546,21.466183,0.137722,1,,,,,
21.466183,Engine.c,L_system_time,AI,0.078488,,,,,,,
21.466183,Engine.c,L_system_time,Input,0.00016,,,,,,,
21.466183,Engine.c,L_system_time,Sound,0.000004,,,,,,,
21.466183,Engine.c,L_system_time,Physics,0.01485,,,,,,,
21.466183,Engine.c,L_system_time,Entities,0.038925,,,,,,,
21.466183,Engine.c,L_system_time,AE_Graphics,0.000583,,,,,,,
21.604073,Engine.c,L_time,202.51944,21.604073,0.13789,1,,,,,
21.604073,Engine.c,L_system_time,AI,0.078739,,,,,,,
21.604073,Engine.c,L_system_time,Input,0.000164,,,,,,,
21.604073,Engine.c,L_system_time,Sound,0.000004,,,,,,,
21.604073,Engine.c,L_system_time,Physics,0.01495,,,,,,,
21.604073,Engine.c,L_system_time,Entities,0.039157,,,,,,,
21.604073,Engine.c,L_system_time,AE_Graphics,0.000642,,,,,,,
21.742609,Engine.c,L_time,202.657974,21.742609,0.138536,1,,,,,
21.742609,Engine.c,L_system_time,AI,0.078519,,,,,,,
21.742609,Engine.c,L_system_time,Input,0.000168,,,,,,,
21.742609,Engine.c,L_system_time,Sound,0.000004,,,,,,,
21.742609,Engine.c,L_system_time,Physics,0.014941,,,,,,,
21.742609,Engine.c,L_system_time,Entities,0.039501,,,,,,,
21.742609,Engine.c,L_system_time,AE_Graphics,0.000621,,,,,,,
21.881268,Engine.c,L_time,202.796631,21.881268,0.138659,1,,,,,
21.881268,Engine.c,L_transform,PlayerType1,44857,-7487.364258,3859.097168,-0.817563,,,,
21.881268,Engine.c,L_system_time,AI,0.078526,,,,,,,
21.881268,Engine.c,L_system_time,Input,0.000164,,,,,,,
21.881268,Engine.c,L_system_time,Sound,0.000004,,,,,,,
21.881268,Engine.c,L_system_time,Physics,0.014982,,,,,,,
21.881268,Engine.c,L_system_time,Entities,0.039216,,,,,,,
21.881268,Engine.c,L_system_time,AE_Graphics,0.00059,,,,,,,
22.019718,Engine.c,L_time,202.935074,22.019718,0.138451,1,,,,,
22.019718,Engine.c,L_system_time,AI,0.078536,,,,,,,
22.019718,Engine.c,L_system_time,Input,0.000168,,,,,,,
22.019718,Engine.c,L_system_time,Sound,0.000004,,,,,,,
22.019718,Engine.c,L_system_time,Physics,0.014983,,,,,,,
22.019718,Engine.c,L_system_time,Entities,0.039276,,,,,,,
22.019718,Engine.c,L_system_time,AE_Graphics,0.000631,,,,,,,
22.158318,Engine.c,L_time,203.073669,22.158318,0.138599,1,,,,,
22.158318,Engine.c,L_system_time,AI,0.078483,,,,,,,
22.158318,Engine.c,L_system_time,Input,0.000161,,,,,,,
22.158318,Engine.c,L_system_time,Sound,0.000055,,,,,,,
22.158318,Engine.c,L_system_time,Physics,0.014883,,,,,,,
22.158318,Engine.c,L_system_time,Entities,0.039594,,,,,,,
22.158318,Engine.c,L_system_time,AE_Graphics,0.000704,,,,,,,
22.297081,Engine.c,L_time,203.212433,22.297081,0.138764,1,,,,,
22.297081,Engine.c,L_system_time,AI,0.078576,,,,,,,
22.297081,Engine.c,L_system_time,Input,0.000164,,,,,,,
22.297081,Engine.c,L_system_time,Sound,0.000004,,,,,,,
22.297081,Engine.c,L_system_time,Physics,0.014938,,,,,,,
22.297081,Engine.c,L_system_time,Entities,0.039303,,,,,,,
22.297081,Engine.c,L_system_time,AE_Graphics,0.000601,,,,,,,
22.43556,Engine.c,L_time,203.350906,22.43556,0.138479,1,,,,,
22.43556,Engine.c,L_system_time,AI,0.078832,,,,,,,
22.43556,Engine.c,L_system_time,Input,0.000164,,,,,,,
22.43556,Engine.c,L_system_time,Sound,0.000005,,,,,,,
22.43556,Engine.c,L_system_time,Physics,0.015041,,,,,,,
22.43556,Engine.c,L_system_time,Entities,0.039263,,,,,,,
22.43556,Engine.c,L_system_time,AE_Graphics,0.000656,,,,,,,
22.57445,Engine.c,L_time,203.489792,22.57445,0.138889,1,,,,,
22.57445,Engine.c,L_transform,PlayerType1,44857,-7433.529297,3795.718018,-0.806704,,,,
22.57445,Engine.c,L_system_time,AI,0.078658,,,,,,,
22.57445,Engine.c,L_system_time,Input,0.000161,,,,,,,
22.57445,Engine.c,L_system_time,Sound,0.000004,,,,,,,
22.57445,Engine.c,L_system_time,Physics,0.01532,,,,,,,
22.57445,Engine.c,L_system_time,Entities,0.039417,,,,,,,
22.57445,Engine.c,L_system_time,AE_Graphics,0.000638,,,,,,,
22.713547,Engine.c,L_time,203.628891,22.713547,0.139097,1,,,,,
22.713547,Engine.c,L_system_time,AI,0.078758,,,,,,,
22.713547,Engine.c,L_system_time,Input,0.00016,,,,,,,
22.713547,Engine.c,L_system_time,Sound,0.000004,,,,,,,
22.713547,Engine.c,L_system_time,Physics,0.015056,,,,,,,
22.713547,Engine.c,L_system_time,Entities,0.039096,,,,,,,
22.713547,Engine.c,L_system_time,AE_Graphics,0.000655,,,,,,,
22.85218,Engine.c,L_time,203.767532,22.85218,0.138634,1,,,,,
22.85218,Engine.c,L_system_time,AI,0.078713,,,,,,,
22.85218,Engine.c,L_system_time,Input,0.000191,,,,,,,
22.85218,Engine.c,L_system_time,Sound,0.000005,,,,,,,
22.85218,Engine.c,L_system_time,Physics,0.015087,,,,,,,
22.85218,Engine.c,L_system_time,Entities,0.038886,,,,,,,
22.85218,Engine.c,L_system_time,AE_Graphics,0.000853,,,,,,,
22.990925,Engine.c,L_time,203.906281,22.990925,0.138744,1,,,,,
22.990925,Engine.c,L_system_time,AI,0.07884,,,,,,,
22.990925,Engine.c,L_system_time,Input,0.000163,,,,,,,
22.990925,Engine.c,L_system_time,Sound,0.000004,,,,,,,
22.990925,Engine.c,L_system_time,Physics,0.015331,,,,,,,
22.990925,Engine.c,L_system_time,Entities,0.039025,,,,,,,
22.990925,Engine.c,L_system_time,AE_Graphics,0.000614,,,,,,,
23.129786,Engine.c,L_time,204.045135,23.129786,0.13886,1,,,,,
23.129786,Engine.c,L_system_time,AI,0.078815,,,,,,,
23.129786,Engine.c,L_system_time,Input,0.000175,,,,,,,
23.129786,Engine.c,L_system_time,Sound,0.000004,,,,,,,
23.129786,Engine.c,L_system_time,Physics,0.015163,,,,,,,
23.129786,Engine.c,L_system_time,Entities,0.038986,,,,,,,
23.129786,Engine.c,L_system_time,AE_Graphics,0.000598,,,,,,,
23.268391,Engine.c,L_time,204.183746,23.268391,0.138606,1,,,,,
23.268391,Engine.c,L_transform,PlayerType1,44857,-7378.708496,3732.092773,-0.799509,,,,
23.268391,Engine.c,L_system_time,AI,0.079026,,,,,,,
23.268391,Engine.c,L_system_time,Input,0.000167,,,,,,,
23.268391,Engine.c,L_system_time,Sound,0.000055,,,,,,,
23.268391,Engine.c,L_system_time,Physics,0.015176,,,,,,,
23.268391,Engine.c,L_system_time,Entities,0.038992,,,,,,,
23.268391,Engine.c,L_system_time,AE_Graphics,0.000655,,,,,,,
23.407393,Engine.c,L_time,204.322754,23.407393,0.139002,1,,,,,
23.407393,Engine.c,L_system_time,AI,0.078914,,,,,,,
23.407393,Engine.c,L_system_time,Input,0.000162,,,,,,,
23.407393,Engine.c,L_system_time,Sound,0.000004,,,,,,,
23.407393,Engine.c,L_system_time,Physics,0.01537,,,,,,,
23.407393,Engine.c,L_system_time,Entities,0.03907,,,,,,,
23.407393,Engine.c,L_system_time,AE_Graphics,0.000699,,,,,,,
23.546556,Engine.c,L_time,204.461914,23.546556,0.139163,1,,,,,
23.546556,Engine.c,L_system_time,AI,0.078972,,,,,,,
23.546556,Engine.c,L_system_time,Input,0.000164,,,,,,,
23.546556,Engine.c,L_system_time,Sound,0.000004,,,,,,,
23.546556,Engine.c,L_system_time,Physics,0.015237,,,,,,,
23.546556,Engine.c,L_system_time,Entities,0.038899,,,,,,,
23.546556,Engine.c,L_system_time,AE_Graphics,0.000599,,,,,,,
23.68541,Engine.c,L_time,204.600769,23.68541,0.138854,1,,,,,
23.68541,Engine.c,L_system_time,AI,0.079052,,,,,,,
23.68541,Engine.c,L_system_time,Input,0.00019,,,,,,,
23.68541,Engine.c,L_system_time,Sound,0.000004,,,,,,,
23.68541,Engine.c,L_system_time,Physics,0.015253,,,,,,,
23.68541,Engine.c,L_system_time,Entities,0.038701,,,,,,,
23.68541,Engine.c,L_system_time,AE_Graphics,0.000704,,,,,,,
23.824276,Engine.c,L_time,204.739639,23.824276,0.138867,1,,,,,
23.824276,Engine.c,L_system_time,AI,0.079026,,,,,,,
23.824276,Engine.c,L_system_time,Input,0.000183,,,,,,,
23.824276,Engine.c,L_system_time,Sound,0.000004,,,,,,,
23.824276,Engine.c,L_system_time,Physics,0.015184,,,,,,,
23.824276,Engine.c,L_system_time,Entities,0.038538,,,,,,,
23.824276,Engine.c,L_system_time,AE_Graphics,0.000563,,,,,,,
23.96283,Engine.c,L_time,204.878189,23.96283,0.138554,1,,,,,
23.96283,Engine.c,L_transform,PlayerType1,44857,-7322.956543,3668.297119,-0.794744,,,,
23.96283,Engine.c,L_system_time,AI,0.078854,,,,,,,
23.96283,Engine.c,L_system_time,Input,0.000144,,,,,,,
23.96283,Engine.c,L_system_time,Sound,0.000004,,,,,,,
23.96283,Engine.c,L_system_time,Physics,0.015155,,,,,,,
23.96283,Engine.c,L_system_time,Entities,0.038355,,,,,,,
23.96283,Engine.c,L_system_time,AE_Graphics,0.000585,,,,,,,
24.100872,Engine.c,L_time,205.016235,24.100872,0.138041,1,,,,,
24.100872,Engine.c,L_system_time,AI,0.079011,,,,,,,
24.100872,Engine.c,L_system_time,Input,0.000167,,,,,,,
24.100872,Engine.c,L_system_time,Sound,0.000004,,,,,,,
24.100872,Engine.c,L_system_time,Physics,0.015122,,,,,,,
24.100872,Engine.c,L_system_time,Entities,0.038345,,,,,,,
24.100872,Engine.c,L_system_time,AE_Graphics,0.00086,,,,,,,
24.239326,Engine.c,L_time,205.154694,24.239326,0.138455,1,,,,,
24.239326,Engine.c,L_system_time,AI,0.078762,,,,,,,
24.239326,Engine.c,L_system_time,Input,0.000167,,,,,,,
24.239326,Engine.c,L_system_time,Sound,0.000004,,,,,,,
24.239326,Engine.c,L_system_time,Physics,0.015015,,,,,,,
24.239326,Engine.c,L_system_time,Entities,0.038434,,,,,,,
24.239326,Engine.c,L_system_time,AE_Graphics,0.00066,,,,,,,
24.377377,Engine.c,L_time,205.29274,24.377377,0.13805,1,,,,,
24.377377,Engine.c,L_system_time,AI,0.078754,,,,,,,
24.377377,Engine.c,L_system_time,Input,0.000171,,,,,,,
24.377377,Engine.c,L_system_time,Sound,0.000048,,,,,,,
24.377377,Engine.c,L_system_time,Physics,0.014905,,,,,,,
24.377377,Engine.c,L_system_time,Entities,0.037901,,,,,,,
24.377377,Engine.c,L_system_time,AE_Graphics,0.000603,,,,,,,
24.514677,Engine.c,L_time,205.430038,24.514677,0.137301,1,,,,,
24.514677,Engine.c,L_system_time,AI,0.078721,,,,,,,
24.514677,Engine.c,L_system_time,Input,0.000156,,,,,,,
24.514677,Engine.c,L_system_time,Sound,0.000004,,,,,,,
24.514677,Engine.c,L_system_time,Physics,0.014922,,,,,,,
24.514677,Engine.c,L_system_time,Entities,0.037846,,,,,,,
24.514677,Engine.c,L_system_time,AE_Graphics,0.000633,,,,,,,
24.652035,Engine.c,L_time,205.567398,24.652035,0.137357,1,,,,,
24.652035,Engine.c,L_transform,PlayerType1,44857,-7266.339844,3604.382568,-0.791589,,,,
24.652035,Engine.c,L_system_time,AI,0.078798,,,,,,,
24.652035,Engine.c,L_system_time,Input,0.0002,,,,,,,
24.652035,Engine.c,L_system_time,Sound,0.000006,,,,,,,
24.652035,Engine.c,L_system_time,Physics,0.015132,,,,,,,
24.652035,Engine.c,L_system_time,Entities,0.038134,,,,,,,
24.652035,Engine.c,L_system_time,AE_Graphics,0.000726,,,,,,,
24.790119,Engine.c,L_time,205.70549,24.790119,0.138085,1,,,,,
24.790119,Engine.c,L_system_time,AI,0.078979,,,,,,,
24.790119,Engine.c,L_system_time,Input,0.000167,,,,,,,
24.790119,Engine.c,L_system_time,Sound,0.000005,,,,,,,
24.790119,Engine.c,L_system_time,Physics,0.014919,,,,,,,
24.790119,Engine.c,L_system_time,Entities,0.038131,,,,,,,
24.790119,Engine.c,L_system_time,AE_Graphics,0.001276,,,,,,,
24.928665,Engine.c,L_time,205.84404,24.928665,0.138545,1,,,,,
24.928665,Engine.c,L_system_time,AI,0.079167,,,,,,,
24.928665,Engine.c,L_system_time,Input,0.00017,,,,,,,
24.928665,Engine.c,L_system_time,Sound,0.000004,,,,,,,
24.928665,Engine.c,L_system_time,Physics,0.014864,,,,,,,
24.928665,Engine.c,L_system_time,Entities,0.037793,,,,,,,
24.928665,Engine.c,L_system_time,AE_Graphics,0.00078,,,,,,,
25.066412,Engine.c,L_time,205.981781,25.066412,0.137747,1,,,,,
25.066412,Engine.c,L_system_time,AI,0.078556,,,,,,,
25.066412,Engine.c,L_system_time,Input,0.000174,,,,,,,
25.066412,Engine.c,L_system_time,Sound,0.000005,,,,,,,
25.066412,Engine.c,L_system_time,Physics,0.014904,,,,,,,
25.066412,Engine.c,L_system_time,Entities,0.037525,,,,,,,
25.066412,Engine.c,L_system_time,AE_Graphics,0.000656,,,,,,,
25.203266,Engine.c,L_time,206.118637,25.203266,0.136854,1,,,,,
25.203266,Engine.c,L_system_time,AI,0.078637,,,,,,,
25.203266,Engine.c,L_system_time,Input,0.000166,,,,,,,
25.203266,Engine.c,L_system_time,Sound,0.000004,,,,,,,
25.203266,Engine.c,L_system_time,Physics,0.014848,,,,,,,
25.203266,Engine.c,L_system_time,Entities,0.037456,,,,,,,
25.203266,Engine.c,L_system_time,AE_Graphics,0.00058,,,,,,,
25.33992,Engine.c,L_time,206.255295,25.33992,0.136654,1,,,,,
25.33992,Engine.c,L_transform,PlayerType1,44857,-7208.930664,3540.383545,-0.7895,,,,
25.33992,Engine.c,L_system_time,AI,0.078658,,,,,,,
25.33992,Engine.c,L_system_time,Input,0.000169,,,,,,,
25.33992,Engine.c,L_system_time,Sound,0.000004,,,,,,,
25.33992,Engine.c,L_system_time,Physics,0.014803,,,,,,,
25.33992,Engine.c,L_system_time,Entities,0.037473,,,,,,,
25.33992,Engine.c,L_system_time,AE_Graphics,0.000807,,,,,,,
25.476919,Engine.c,L_time,206.392288,25.476919,0.136999,1,,,,,
25.476919,Engine.c,L_system_time,AI,0.078612,,,,,,,
25.476919,Engine.c,L_system_time,Input,0.000163,,,,,,,
25.476919,Engine.c,L_system_time,Sound,0.000054,,,,,,,
25.476919,Engine.c,L_system_time,Physics,0.014898,,,,,,,
25.476919,Engine.c,L_system_time,Entities,0.037655,,,,,,,
25.476919,Engine.c,L_system_time,AE_Graphics,0.000655,,,,,,,
25.614017,Engine.c,L_time,206.529388,25.614017,0.137098,1,,,,,
25.614017,Engine.c,L_system_time,AI,0.078513,,,,,,,
25.614017,Engine.c,L_system_time,Input,0.000169,,,,,,,
25.614017,Engine.c,L_system_time,Sound,0.000004,,,,,,,
25.614017,Engine.c,L_system_time,Physics,0.014833,,,,,,,
25.614017,Engine.c,L_system_time,Entities,0.037537,,,,,,,
25.614017,Engine.c,L_system_time,AE_Graphics,0.00066,,,,,,,
25.750805,Engine.c,L_time,206.666183,25.750805,0.136788,1,,,,,
25.750805,Engine.c,L_system_time,AI,0.078797,,,,,,,
25.750805,Engine.c,L_system_time,Input,0.000216,,,,,,,
25.750805,Engine.c,L_system_time,Sound,0.000005,,,,,,,
25.750805,Engine.c,L_system_time,Physics,0.014848,,,,,,,
25.750805,Engine.c,L_system_time,Entities,0.037326,,,,,,,
25.750805,Engine.c,L_system_time,AE_Graphics,0.000651,,,,,,,
25.887751,Engine.c,L_time,206.803131,25.887751,0.136946,1,,,,,
25.887751,Engine.c,L_system_time,AI,0.078698,,,,,,,
25.887751,Engine.c,L_system_time,Input,0.000165,,,,,,,
25.887751,Engine.c,L_system_time,Sound,0.000005,,,,,,,
25.887751,Engine.c,L_system_time,Physics,0.014894,,,,,,,
25.887751,Engine.c,L_system_time,Entities,0.037598,,,,,,,
25.887751,Engine.c,L_system_time,AE_Graphics,0.000657,,,,,,,
26.024748,Engine.c,L_time,206.940125,26.024748,0.136998,1,,,,,
26.024748,Engine.c,L_transform,PlayerType1,44857,-7150.800781,3476.324463,-0.788118,,,,
26.024748,Engine.c,L_system_time,AI,0.078631,,,,,,,
26.024748,Engine.c,L_system_time,Input,0.000157,,,,,,,
26.024748,Engine.c,L_system_time,Sound,0.000005,,,,,,,
26.024748,Engine.c,L_system_time,Physics,0.014983,,,,,,,
26.024748,Engine.c,L_system_time,Entities,0.03759,,,,,,,
26.024748,Engine.c,L_system_time,AE_Graphics,0.000602,,,,,,,
26.161787,Engine.c,L_time,207.077164,26.161787,0.137039,1,,,,,
26.161787,Engine.c,L_system_time,AI,0.078659,,,,,,,
26.161787,Engine.c,L_system_time,Input,0.000164,,,,,,,
26.161787,Engine.c,L_system_time,Sound,0.000004,,,,,,,
26.161787,Engine.c,L_system_time,Physics,0.015021,,,,,,,
26.161787,Engine.c,L_system_time,Entities,0.037659,,,,,,,
26.161787,Engine.c,L_system_time,AE_Graphics,0.000653,,,,,,,
26.298939,Engine.c,L_time,207.21431,26.298939,0.137151,1,,,,,
26.298939,Engine.c,L_system_time,AI,0.078586,,,,,,,
26.298939,Engine.c,L_system_time,Input,0.00016,,,,,,,
26.298939,Engine.c,L_system_time,Sound,0.000004,,,,,,,
26.298939,Engine.c,L_system_time,Physics,0.015165,,,,,,,
26.298939,Engine.c,L_system_time,Entities,0.037862,,,,,,,
26.298939,Engine.c,L_system_time,AE_Graphics,0.000662,,,,,,,
26.436405,Engine.c,L_time,207.351776,26.436405,0.137466,1,,,,,
26.436405,Engine.c,L_system_time,AI,0.078612,,,,,,,
26.436405,Engine.c,L_system_time,Input,0.000162,,,,,,,
26.436405,Engine.c,L_system_time,Sound,0.000004,,,,,,,
26.436405,Engine.c,L_system_time,Physics,0.014985,,,,,,,
26.436405,Engine.c,L_system_time,Entities,0.037635,,,,,,,
26.436405,Engine.c,L_system_time,AE_Graphics,0.000573,,,,,,,
26.573366,Engine.c,L_time,207.488739,26.573366,0.136961,1,,,,,
26.573366,Engine.c,L_system_time,AI,0.078617,,,,,,,
26.573366,Engine.c,L_system_time,Input,0.000159,,,,,,,
26.573366,Engine.c,L_system_time,Sound,0.000057,,,,,,,
26.573366,Engine.c,L_system_time,Physics,0.015096,,,,,,,
26.573366,Engine.c,L_system_time,Entities,0.037639,,,,,,,
26.573366,Engine.c,L_system_time,AE_Graphics,0.000649,,,,,,,
26.71059,Engine.c,L_time,207.625961,26.71059,0.137224,1,,,,,
26.71059,Engine.c,L_transform,PlayerType1,44857,-7092.018066,3412.221924,-0.787202,,,,
26.71059,Engine.c,L_system_time,AI,0.078614,,,,,,,
26.71059,Engine.c,L_system_time,Input,0.000182,,,,,,,
26.71059,Engine.c,L_system_time,Sound,0.000005,,,,,,,
26.71059,Engine.c,L_system_time,Physics,0.015258,,,,,,,
26.71059,Engine.c,L_system_time,Entities,0.03777,,,,,,,
26.71059,Engine.c,L_system_time,AE_Graphics,0.000664,,,,,,,
26.848251,Engine.c,L_time,207.763626,26.848251,0.137661,1,,,,,
26.848251,Engine.c,L_system_time,AI,0.078809,,,,,,,
26.848251,Engine.c,L_system_time,Input,0.000162,,,,,,,
26.848251,Engine.c,L_system_time,Sound,0.000004,,,,,,,
26.848251,Engine.c,L_system_time,Physics,0.015105,,,,,,,
26.848251,Engine.c,L_system_time,Entities,0.037868,,,,,,,
26.848251,Engine.c,L_system_time,AE_Graphics,0.000577,,,,,,,
26.985844,Engine.c,L_time,207.901215,26.985844,0.137593,1,,,,,
26.985844,Engine.c,L_system_time,AI,0.079139,,,,,,,
26.985844,Engine.c,L_system_time,Input,0.00019,,,,,,,
26.985844,Engine.c,L_system_time,Sound,0.000004,,,,,,,
26.985844,Engine.c,L_system_time,Physics,0.015316,,,,,,,
26.985844,Engine.c,L_system_time,Entities,0.038021,,,,,,,
26.985844,Engine.c,L_system_time,AE_Graphics,0.000703,,,,,,,
27.124432,Engine.c,L_time,208.03981,27.124432,0.138588,1,,,,,
27.124432,Engine.c,L_system_time,AI,0.078683,,,,,,,
27.124432,Engine.c,L_system_time,Input,0.000173,,,,,,,
27.124432,Engine.c,L_system_time,Sound,0.000004,,,,,,,
27.124432,Engine.c,L_system_time,Physics,0.015198,,,,,,,
27.124432,Engine.c,L_system_time,Entities,0.037617,,,,,,,
27.124432,Engine.c,L_system_time,AE_Graphics,0.000672,,,,,,,
27.261862,Engine.c,L_time,208.177246,27.261862,0.13743,1,,,,,
27.261862,Engine.c,L_system_time,AI,0.078632,,,,,,,
27.261862,Engine.c,L_system_time,Input,0.000165,,,,,,,
27.261862,Engine.c,L_system_time,Sound,0.000004,,,,,,,
27.261862,Engine.c,L_system_time,Physics,0.015127,,,,,,,
27.261862,Engine.c,L_system_time,Entities,0.037393,,,,,,,
27.261862,Engine.c,L_system_time,AE_Graphics,0.000602,,,,,,,
27.398809,Engine.c,L_time,208.314194,27.398809,0.136947,1,,,,,
27.398809,Engine.c,L_transform,PlayerType1,44857,-7032.647949,3348.086426,-0.786596,,,,
27.398809,Engine.c,L_system_time,AI,0.078615,,,,,,,
27.398809,Engine.c,L_system_time,Input,0.000177,,,,,,,
27.398809,Engine.c,L_system_time,Sound,0.000004,,,,,,,
27.398809,Engine.c,L_system_time,Physics,0.015156,,,,,,,
27.398809,Engine.c,L_system_time,Entities,0.037351,,,,,,,
27.398809,Engine.c,L_system_time,AE_Graphics,0.000665,,,,,,,
27.535837,Engine.c,L_time,208.451218,27.535837,0.137028,1,,,,,
27.535837,Engine.c,L_system_time,AI,0.078647,,,,,,,
27.535837,Engine.c,L_system_time,Input,0.000162,,,,,,,
27.535837,Engine.c,L_system_time,Sound,0.000006,,,,,,,
27.535837,Engine.c,L_system_time,Physics,0.015154,,,,,,,
27.535837,Engine.c,L_system_time,Entities,0.037381,,,,,,,
27.535837,Engine.c,L_system_time,AE_Graphics,0.000623,,,,,,,
27.672852,Engine.c,L_time,208.588226,27.672852,0.137014,1,,,,,
27.672852,Engine.c,L_system_time,AI,0.078627,,,,,,,
27.672852,Engine.c,L_system_time,Input,0.000167,,,,,,,
27.672852,Engine.c,L_system_time,Sound,0.00005,,,,,,,
27.672852,Engine.c,L_system_time,Physics,0.015241,,,,,,,
27.672852,Engine.c,L_system_time,Entities,0.037501,,,,,,,
27.672852,Engine.c,L_system_time,AE_Graphics,0.000615,,,,,,,
27.810038,Engine.c,L_time,208.725418,27.810038,0.137187,1,,,,,
27.810038,Engine.c,L_system_time,AI,0.079056,,,,,,,
27.810038,Engine.c,L_system_time,Input,0.000166,,,,,,,
27.810038,Engine.c,L_system_time,Sound,0.000004,,,,,,,
27.810038,Engine.c,L_system_time,Physics,0.015175,,,,,,,
27.810038,Engine.c,L_system_time,Entities,0.037538,,,,,,,
27.810038,Engine.c,L_system_time,AE_Graphics,0.000646,,,,,,,
27.947689,Engine.c,L_time,208.863068,27.947689,0.137652,1,,,,,
27.947689,Engine.c,L_system_time,AI,0.07873,,,,,,,
27.947689,Engine.c,L_system_time,Input,0.000165,,,,,,,
27.947689,Engine.c,L_system_time,Sound,0.000004,,,,,,,
27.947689,Engine.c,L_system_time,Physics,0.01504,,,,,,,
27.947689,Engine.c,L_system_time,Entities,0.037452,,,,,,,
27.947689,Engine.c,L_system_time,AE_Graphics,0.000651,,,,,,,
28.084936,Engine.c,L_time,209.00032,28.084936,0.137247,1,,,,,
28.084936,Engine.c,L_transform,PlayerType1,44857,-6972.750488,3283.926025,-0.786197,,,,
28.084936,Engine.c,L_system_time,AI,0.078606,,,,,,,
